Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Precip_in_allzeros
4/28/2000,11309,22431.07438,6763,13414.21488,6763,13414.21488,0,0,52.05639256,4,2,0,0,0,0,0,2.809166667,109.0348676,13.07208333,55.52975,350.125,0,0,-0.263479805,165,4138954,48.80860168,0
4/29/2000,10902,21623.80165,7628,15129.91736,7628,15129.91736,0,0,52.60294039,4,2,0,0,0,0,0,3.000416667,155.5831712,16.04625,60.88325,345.9583333,0,0,2.076287572,165,4145120,48.8760138,0
4/30/2000,11636,23079.66942,7283,14445.61983,7283,14445.61983,0,0,53.21053665,4,2,0,0,0,0,0,1.350833333,34.66077957,17.11916667,62.8145,344.2916667,0,0,7.153640305,240,4153279,48.87040609,0
5/1/2000,11922,23646.94215,7664,15201.32231,7664,15201.32231,0,0,53.49821877,4,3,0,0,0,0,0,1.853958333,54.52101711,17.2825,63.1085,267.4583333,2.54,0.1,9.762439509,141,4161445,49.00167415,0
5/2/2000,8431,16722.64463,8315,16492.56198,8315,16492.56198,0,0,53.5024116,5,2,0,0,0,0,0,1.726666667,12.80771364,17.46083333,63.4295,340.25,0.254,0.01,10.92897231,116,4161445,49.82732257,0
5/3/2000,7645,15163.63636,9719,19277.35537,9719,19277.35537,0,0,53.64355062,5,3,0,0,0,0,0,2.52625,184.1665965,17.541875,63.575375,336.7916667,0,0,10.73518809,198,4156939,49.92291507,0
5/4/2000,6932,13749.42149,9523,18888.59504,9523,18888.59504,0,0,53.49459352,3,3,0,0,0,0,0,1.812916667,2.405691114,16.76104167,62.169875,268.4166667,0,0,5.516670751,248,4151307,49.34160983,0
5/5/2000,7099,14080.66116,10111,20054.87603,10111,20054.87603,0,0,53.6768108,3,3,0,0,0,0,0,2.70125,177.8840669,16.76104167,62.169875,339.3333333,0.254,0.01,5.516670751,248,4144840,49.5900907,0
5/6/2000,7306,14491.23967,9494,18831.07438,9494,18831.07438,0,0,53.909454,3,3,0,0,0,0,0,3.132569444,285.0961437,13.55840278,56.405125,153.4583333,1.524,0.06,5.897012023,214,4140075,49.47599771,0
5/7/2000,9181,18210.24793,8333,16528.26446,8333,16528.26446,0,0,54.05671144,3,3,0,0,0,0,0,1.278861111,15.83360545,9.704305556,49.46775,96,4.826,0.19,8.815620053,0,4141757,49.22648068,0
5/8/2000,7745,15361.98347,6880,13646.28099,6880,13646.28099,0,0,54.26657275,3,2,0,0,0,0,0,1.984583333,79.84185271,15.48117063,59.86610714,286.8333333,2.47,0.097244094,10.96051203,17,4143439,49.25962645,0
5/9/2000,7293,14465.45455,7636,15145.78512,7636,15145.78512,0,0,54.49900676,3,3,0,0,0,0,0,4.87125,1279.051593,16.74875,62.14775,299.875,0,0,8.920743271,223,4142317,49.89547771,0
5/10/2000,9744,19326.94215,7758,15387.7686,7758,15387.7686,0,0,53.92644865,3,3,0,0,0,0,0,3.407916667,560.5560394,11.4225,52.5605,254.25,0,0,0.387391759,149,4145961,49.17122961,0
5/11/2000,7447,14770.90909,6541,12973.8843,6541,12973.8843,0,0,52.90546386,5,3,0,0,0,0,0,1.749166667,12.86430946,11.46291667,52.63325,357.5833333,0,0,0.824006507,198,4147365,49.33161428,0
5/12/2000,8055,15976.8595,6921,13727.60331,6921,13727.60331,0,0,53.15131273,5,3,0,0,0,0,0,1.86375,2.484294409,13.61166667,56.501,265.2083333,0,0,1.224723489,140,4149336,49.21092523,0
5/13/2000,8356,16573.8843,6369,12632.72727,6369,12632.72727,0,0,52.96340549,5,3,0,0,0,0,0,1.532083333,18.44825883,15.20416667,59.3675,217.5833333,0,0,6.208403048,141,4152997,49.50072516,0
5/14/2000,8830,17514.04959,6576,13043.30579,6576,13043.30579,0,0,53.11306734,5,2,0,0,0,0,0,1.850069444,29.43457923,11.839375,53.310875,113.8333333,10.544,0.41511811,8.792292599,124,4157221,49.61558647,0
5/15/2000,8085,16036.36364,7192,14265.12397,7192,14265.12397,0,0,52.69622964,5,1,0,0,0,0,0,1.9825,13.20910202,11.64958333,52.96925,116.125,10.528,0.414488189,9.794894525,41,4158910,51.26152752,0
5/16/2000,7201,14282.97521,5781,11466.44628,5781,11466.44628,0,0,52.47253666,5,2,0,0,0,0,0,2.368958333,34.88499004,11.841875,53.315375,153.6666667,0.254,0.01,8.855659171,0,4161726,50.60228953,0
5/17/2000,8954,17760,6332,12559.33884,6332,12559.33884,0,0,53.71657095,0,5,0,0,0,0,0,4.051666667,546.1456232,18.45125,65.21225,339.4583333,0,0,7.696360999,66,4166795,48.98012615,0
5/18/2000,7061,14005.28926,5759,11422.80992,5759,11422.80992,0,0,53.83418289,0,5,2,0,0,0,0,3.709166667,448.3137684,22.25708333,72.06275,346.5833333,0,0,6.419663442,166,4169048,48.54257657,0
5/19/2000,10044,19921.98347,7833,15536.52893,7833,15536.52893,0,0,54.14606345,0,5,2,0,0,0,0,3.75125,267.7210754,24.98375,76.97075,357.125,0,0,8.678036037,224,4172990,48.25464531,0
5/20/2000,8375,16611.57025,10907,21633.71901,10907,21633.71901,0,0,54.71862901,0,5,2,0,0,0,0,3.509583333,222.878674,26.81041667,80.25875,345.7083333,0,0,9.867776415,307,4167358,48.26738294,0
5/21/2000,7206,14292.89256,10951,21720.99174,10951,21720.99174,0,0,55.52396091,0,5,3,0,0,0,0,2.912916667,88.1379116,28.78395833,83.811125,355.0416667,0,0,10.29411467,372,4159192,48.24115336,0
5/22/2000,7601,15076.36364,10192,20215.53719,10192,20215.53719,0,0,56.11329571,0,3,3,0,0,0,0,1.620833333,12.63313236,28.83833333,83.909,321.2916667,0,0,10.37556509,248,4153560,48.26852345,0
5/23/2000,8633,17123.30579,10306,20441.65289,10306,20441.65289,0,0,57.24943389,0,3,3,0,0,0,0,3.644583333,272.1038727,30.09291667,86.16725,351.4583333,0,0,12.13480003,314,4149618,48.37812538,0
5/24/2000,9775,19388.42975,11047,21911.40496,11047,21911.40496,0,0,57.90769915,0,3,3,0,0,0,0,2.894583333,25.17969243,28.12333333,82.622,348.625,0,0,10.39063232,289,4146522,48.44805176,0
5/25/2000,9561,18963.96694,9845,19527.27273,9845,19527.27273,0,0,58.07631769,0,3,3,0,0,0,0,2.400833333,75.61587273,23.45125,74.21225,336.75,0,0,8.988425865,281,4145401,48.38366564,0
5/26/2000,8297,16456.8595,9255,18357.02479,9255,18357.02479,0,0,58.40198756,0,2,4,0,0,0,0,2.207916667,99.78117295,23.24833333,73.847,354.4583333,0,0,10.14560989,314,4142878,48.31624014,0
5/27/2000,8886,17625.12397,9787,19412.2314,9787,19412.2314,0,0,58.84637295,0,2,4,0,0,0,0,2.936666667,490.92852,23.65708333,74.58275,355.875,0,0,13.16257732,371,4140355,48.26121943,0
5/28/2000,8594,17045.95041,10042,19918.01653,10042,19918.01653,0,0,58.88416289,0,2,4,0,0,0,0,1.649583333,2.179238952,21.435,70.583,247.9583333,0,0,7.355838452,247,4136992,48.34344009,0
5/29/2000,5434,10778.18182,9401,18646.61157,9401,18646.61157,0,0,57.85149104,0,2,4,0,0,0,0,2.315416667,24.27377333,20.94625,69.70325,369.3333333,0,0,3.857255091,272,4128583,48.28015126,0
5/30/2000,6182,12261.81818,8779,17412.89256,8779,17412.89256,0,0,57.87428144,0,3,3,0,0,0,0,4.48,439.7444836,19.35416667,66.8375,380.0416667,0,0,0.639268691,370,4122697,48.42591851,0
5/31/2000,3744,7426.115702,9075,18000,9075,18000,0,0,56.76286491,0,4,2,0,0,0,0,5.6875,1196.434186,20.54125,68.97425,383.4583333,0,0,-0.727506569,304,4111519,48.53790424,0
6/1/2000,5841,11585.45455,9129,18107.10744,9129,18107.10744,0,0,58.53687986,0,2,3,0,0,0,0,2.897083333,147.6096302,24.40083333,75.9215,371.3333333,0,0,2.752457537,369,4104266,48.59449957,0
6/2/2000,6953,13791.07438,9002,17855.20661,9002,17855.20661,0,0,59.28265049,0,0,5,0,0,0,0,2.202916667,101.7888608,22.90958333,73.23725,368.375,0,0,7.239892493,483,4099244,48.37348639,0
6/3/2000,5683,11272.06612,9145,18138.84298,9145,18138.84298,0,0,58.70889941,0,0,5,0,0,0,0,1.88625,58.73250432,24.03958333,75.27125,374.875,0,0,6.636808444,336,4091711,48.09837511,0
6/4/2000,5856,11615.20661,8479,16817.85124,8479,16817.85124,0,0,59.56358158,0,0,5,0,0,0,0,2.764583333,480.2175271,23.94208333,75.09575,359,0,0,7.291237299,319,4085876,47.98757313,0
6/5/2000,6258,12412.56198,7867,15603.96694,7867,15603.96694,0,0,59.72797236,0,0,5,0,0,0,0,3.322083333,200.8476985,20.53770833,68.967875,359.4166667,0,0,8.014326713,351,4081989,47.97093358,0
6/6/2000,3943,7820.826446,8393,16647.27273,8393,16647.27273,0,0,59.2813402,0,2,3,0,0,0,0,2.152083333,99.81923474,22.34458333,72.22025,360.1666667,0,0,9.383890741,310,4072548,48.43028985,0
6/7/2000,8403,16667.10744,7129,14140.16529,7129,14140.16529,0,0,60.74639836,0,2,3,0,0,0,0,3.507916667,553.5819358,19.5928125,67.2670625,302.6666667,4.572,0.18,10.30709891,294,4074492,48.60831095,0
6/8/2000,6132,12162.64463,7204,14288.92562,7204,14288.92562,0,0,59.48308371,0,2,3,0,0,0,0,2.909861111,120.9198766,16.13659722,61.045875,181.3333333,11.938,0.47,12.36557984,188,4071993,48.71539274,0
6/9/2000,6014,11928.59504,7266,14411.90083,7266,14411.90083,0,0,57.56194622,0,0,5,0,0,0,0,2.652708333,205.7287291,17.32631944,63.187375,209.8333333,3.556,0.14,9.993935319,82,4069494,48.46952355,0
6/10/2000,4999,9915.371901,7338,14554.71074,7338,14554.71074,0,0,59.31194617,0,0,5,0,0,0,0,2.426458333,46.67146763,19.18270833,66.528875,253.5833333,0,0,7.734665817,114,4064774,47.99295289,0
6/11/2000,4755,9431.404959,8169,16202.97521,8169,16202.97521,0,0,59.09601179,0,0,5,0,0,0,0,1.412083333,1.856699104,20.42375,68.76275,248.9166667,0,0,8.694409122,212,4057581,48.11303043,0
6/12/2000,5979,11859.17355,10521,20868.09917,10521,20868.09917,0,0,59.96499707,0,0,5,0,0,0,0,2.00125,44.76497939,23.53791667,74.36825,237.0833333,0,0,12.74994873,195,4048185,48.36446793,0
6/13/2000,6290,12476.03306,11497,22803.96694,11497,22803.96694,0,0,60.79104633,0,0,5,0,0,0,0,5.04625,1288.845689,28.78833333,83.819,333.0416667,0,0,10.7293003,227,4037407,48.38740046,0
6/14/2000,6903,13691.90083,11665,23137.19008,11665,23137.19008,0,0,61.67495882,0,0,5,0,0,0,0,5.005833333,703.8421991,34.29020833,93.722375,340.6666667,0,0,10.61380921,373,4027222,48.35782696,0
6/15/2000,7304,14487.27273,12617,25025.45455,12617,25025.45455,0,0,62.19468953,0,0,5,0,0,0,0,6.034583333,1878.208827,33.07416667,91.5335,335.625,0,0,11.08044415,372,4015945,48.4848872,0
6/16/2000,7287,14453.55372,13332,26443.63636,13332,26443.63636,0,0,62.21136784,0,0,5,0,0,0,0,8.244166667,5050.877162,30.87041667,87.56675,342.7083333,0,0,3.160490445,411,4003042,48.72851752,0
6/17/2000,4346,8620.165289,11567,22942.80992,11567,22942.80992,0,0,62.0036611,0,0,5,0,0,0,0,4.075,536.3644816,30.83291667,87.49925,341.875,0,0,4.288289503,370,3987985,48.52735169,0
6/18/2000,6204,12305.45455,11112,22040.33058,11112,22040.33058,0,0,62.33856584,0,0,5,0,0,0,0,3.322916667,401.4391347,24.4675,76.0415,302.7083333,0,0,14.78843654,329,3977597,48.53424196,0
6/19/2000,5748,11400.99174,11011,21840,11011,21840,0,0,62.68347114,0,0,5,0,0,0,0,4.050833333,786.8064737,27.16958333,80.90525,314.2083333,0,0,9.394226561,273,3966426,48.57805336,0
6/20/2000,6191,12279.66942,11843,23490.24793,11843,23490.24793,0,0,63.24584978,0,0,5,0,0,0,0,3.25125,320.1363945,27.16958333,80.90525,311.125,0,0,9.394226561,392,3954437,48.51429565,0
6/21/2000,6026,11952.39669,11829,23462.47934,11829,23462.47934,0,0,64.07557291,0,0,5,0,0,0,0,2.234166667,54.28799142,27.16958333,80.90525,299.5416667,0,0,9.394226561,351,3942230,48.60788626,0
6/22/2000,4960,9838.016529,11323,22458.84298,11323,22458.84298,0,0,64.07504222,0,0,5,0,0,0,0,2.326666667,125.5487428,28.85666667,83.942,302.4583333,0,0,13.51575878,335,3928944,48.59154854,0
6/23/2000,4998,9913.38843,11081,21978.84298,11081,21978.84298,0,0,64.14775405,0,0,5,0,0,0,0,2.4825,312.2349155,27.4325,81.3785,303.1666667,0,0,12.51988589,318,3916248,48.48709832,0
6/24/2000,3648,7235.702479,11485,22780.16529,11485,22780.16529,0,0,64.19513241,0,0,5,0,0,0,0,2.015,75.3077506,27.36083333,81.2495,315.125,0,0,11.67986728,325,3900058,48.53196343,0
6/25/2000,4565,9054.545455,11586,22980.49587,11586,22980.49587,0,0,64.62339994,0,0,5,0,0,0,0,1.85625,61.78344056,28.55979167,83.407625,329.2083333,0,0,13.57062634,293,3885550,48.53467439,0
6/26/2000,6457,12807.27273,11980,23761.98347,11980,23761.98347,0,0,65.03069014,0,0,5,0,0,0,0,2.199166667,37.89651941,31.18854167,88.139375,325.75,0,0,15.49806162,300,3874001,48.75950599,0
6/27/2000,6642,13174.21488,11229,22272.39669,11229,22272.39669,0,0,65.41137013,0,0,5,0,0,0,0,2.294583333,38.067083,31.78041667,89.20475,328.0833333,0,0,14.98122105,402,3864105,48.63077662,0
6/28/2000,5945,11791.73554,12178,24154.71074,12178,24154.71074,0,0,64.44953955,0,1,4,0,0,0,0,2.207083333,89.33009999,32.38208333,90.28775,316.875,0,0,15.57670419,370,3851008,49.07255637,0
6/29/2000,5134,10183.1405,11776,23357.35537,11776,23357.35537,0,0,65.74977436,0,1,4,0,0,0,0,2.747083333,68.96355013,32.38208333,90.28775,324.1666667,0,0,15.57670419,345,3837150,49.28721326,0
6/30/2000,6840,13566.94215,12554,24900.49587,12554,24900.49587,0,0,65.83493657,0,2,3,0,0,0,0,3.3525,346.9388305,23.76875,74.78375,323.7916667,0,0,11.70773688,321,3825179,49.68838097,0
7/1/2000,5535,10978.5124,12217,24232.06612,12217,24232.06612,0,0,65.68710785,0,3,2,0,0,0,0,3.60125,374.5574713,23.76875,74.78375,328.7083333,0,0,11.70773688,273,3811384,50.19667154,0
7/2/2000,4687,9296.528926,12092,23984.13223,12092,23984.13223,0,0,65.29224999,0,3,2,0,0,0,0,2.727083333,277.3304818,23.84208333,74.91575,320.4166667,0,0,10.73471548,335,3796031,50.22484516,0
7/3/2000,4447,8820.495868,11707,23220.49587,11707,23220.49587,0,0,65.20037901,0,5,0,0,0,0,0,2.742916667,264.450266,22.10208333,71.78375,317.0833333,0,0,10.8063187,218,3781199,50.41108064,0
7/4/2000,1641,3254.876033,12210,24218.18182,12210,24218.18182,0,0,60.55370175,0,5,0,0,0,0,0,2.955416667,106.4183117,21.23493056,70.222875,270.125,0.3,0.011811024,11.15091823,232,3759775,50.86365232,0
7/5/2000,3789,7515.371901,12507,24807.27273,12507,24807.27273,0,0,61.65511913,0,5,0,0,0,0,0,2.332291667,83.62663075,21.23493056,70.222875,256.0416667,0,0,11.15091823,185,3742116,50.95205874,0
7/6/2000,5335,10581.81818,13034,25852.56198,13034,25852.56198,0,0,64.0323368,0,5,0,0,0,0,0,1.908333333,56.43997585,21.18916667,70.1405,295.2083333,0,0,10.96854707,108,3726631,51.03807487,0
7/7/2000,5300,10512.39669,12377,24549.42149,12377,24549.42149,0,0,64.26838141,0,5,0,0,0,0,0,1.963333333,40.10139459,21.33958333,70.41125,274,0,0,9.762392113,192,3712212,50.99575025,0
7/8/2000,3336,6616.859504,12898,25582.80992,12898,25582.80992,0,0,63.73628236,0,5,0,0,0,0,0,1.565416667,23.13099537,21.99541667,71.59175,342.2083333,0,0,7.686260771,176,3692896,51.24874487,0
7/9/2000,4438,8802.644628,12588,24967.93388,12588,24967.93388,0,0,64.30443927,0,3,2,0,0,0,0,2.465416667,110.8215746,25.22666667,77.408,344.9583333,0,0,8.394805419,244,3676247,50.96964725,0
7/10/2000,5459,10827.7686,12210,24218.18182,12210,24218.18182,0,0,64.68857882,0,2,3,0,0,0,0,2.319375,157.6675052,25.94458333,78.70025,318.5,0,0,10.00290704,320,3662221,50.42865976,0
7/11/2000,4611,9145.785124,12228,24253.8843,12228,24253.8843,0,0,64.30812206,0,2,3,0,0,0,0,1.925416667,99.9222526,26.31979167,79.375625,335.9583333,0,0,10.62574148,334,3646451,50.39166381,0
7/12/2000,5974,11849.2562,12402,24599.00826,12402,24599.00826,0,0,64.42561681,0,2,3,0,0,0,0,2.361666667,116.4385733,26.97791667,80.56025,340.25,0,0,10.67186386,341,3633024,50.31927081,0
7/13/2000,5441,10792.06612,13162,26106.44628,13162,26106.44628,0,0,64.22873219,0,2,3,0,0,0,0,2.937083333,125.0345695,25.54875,77.98775,335.9166667,0,0,12.40635632,189,3617334,50.36463556,0
7/14/2000,4773,9467.107438,12004,23809.58678,12004,23809.58678,0,0,64.01934752,0,3,2,0,0,0,0,1.822083333,12.985261,25.47,77.846,338.25,0,0,9.335212041,271,3602453,50.65622719,0
7/15/2000,2199,4361.652893,13635,27044.6281,13635,27044.6281,0,0,63.81453016,0,3,2,0,0,0,0,2.37875,168.5267279,26.57416667,79.8335,331.6666667,0,0,7.472630255,292,3579190,50.98629065,0
7/16/2000,1822,3613.884298,12809,25406.28099,12809,25406.28099,0,0,63.78792577,0,3,2,0,0,0,0,2.995,218.8973303,25.68083333,78.2255,293.6666667,0,0,10.64989475,306,3556791,51.07355435,0
7/17/2000,5200,10314.04959,12492,24777.52066,12492,24777.52066,0,0,63.72646739,0,3,2,0,0,0,0,3.172083333,256.2692251,22.8725,73.1705,332.6666667,0,0,10.77669369,246,3541840,51.13659963,0
7/18/2000,5254,10421.15702,12439,24672.39669,12439,24672.39669,0,0,65.29433737,0,3,2,0,0,0,0,2.078333333,103.3428289,24.7525,76.5545,330.5416667,0,0,7.857055797,208,3527175,51.2763527,0
7/19/2000,5567,11041.98347,12405,24604.95868,12405,24604.95868,0,0,65.52661922,0,3,2,0,0,0,0,1.77875,96.41542286,27.32875,81.19175,333.125,0,0,9.375059126,281,3513055,51.19908823,0
7/20/2000,5100,10115.70248,12533,24858.84298,12533,24858.84298,0,0,65.92561514,0,1,4,0,0,0,0,2.370416667,113.9879763,28.67041667,83.60675,335,0,0,10.10399853,295,3497726,50.66133488,0
7/21/2000,4953,9824.132231,12240,24277.68595,12240,24277.68595,0,0,65.80446627,0,0,5,0,0,0,0,2.744166667,283.1735256,28.05729167,82.503125,332.4583333,0,0,7.891423787,302,3482674,49.48797787,0
7/22/2000,3521,6983.801653,13141,26064.79339,13141,26064.79339,0,0,65.23282084,0,0,5,0,0,0,0,2.38375,34.78969823,28.05729167,82.503125,337.75,0,0,7.891423787,323,3462953,49.39264943,0
7/23/2000,3125,6198.347107,13099,25981.4876,13099,25981.4876,0,0,65.08348043,0,0,5,0,0,0,0,2.24875,46.35439316,27.57305556,81.6315,338.7083333,0,0,7.367158158,307,3442561,49.32110162,0
7/24/2000,4388,8703.471074,12871,25529.2562,12871,25529.2562,0,0,64.94452665,0,2,3,0,0,0,0,2.432083333,89.69307783,29.03986111,84.27175,315.2916667,0,0,9.54814087,262,3425215,50.41848684,0
7/25/2000,5079,10074.04959,12229,24255.86777,12229,24255.86777,0,0,65.4080549,0,2,3,0,0,0,0,2.765833333,150.3012656,29.06,84.308,322.7083333,0,0,9.659871419,327,3410385,51.52928721,0
7/26/2000,5120,10155.3719,12507,24807.27273,12507,24807.27273,0,0,65.54590959,0,1,4,0,0,0,0,2.395416667,219.3852697,26.7225,80.1005,326.875,0,0,10.66965557,297,3395129,50.92261529,0
7/27/2000,4656,9235.041322,12276,24349.09091,12276,24349.09091,0,0,65.05891203,0,0,5,0,0,0,0,1.93,23.71925318,26.14083333,79.0535,324.0833333,0,0,9.548326029,303,3379413,49.99976154,0
7/28/2000,5788,11480.33058,13982,27732.89256,13982,27732.89256,0,0,65.29264479,0,0,5,0,0,0,0,1.9075,43.36076624,27.74083333,81.9335,333.0416667,0,0,9.651496934,317,3362531,49.70087853,0
7/29/2000,5822,11547.7686,11816,23436.69421,11816,23436.69421,0,0,65.36188374,0,0,5,0,0,0,0,2.205,163.146231,28.77791667,83.80025,320.0833333,0,0,10.20089759,273,3350101,49.8444488,0
7/30/2000,4801,9522.644628,12569,24930.24793,12569,24930.24793,0,0,65.18225612,0,1,4,0,0,0,0,1.826666667,39.84083975,28.98625,84.17525,279.0416667,0,0,10.25459767,329,3334040,50.44270976,0
7/31/2000,6344,12583.1405,12603,24997.68595,12603,24997.68595,0,0,65.36701556,0,1,4,0,0,0,0,1.52375,12.56048511,32.43291667,90.37925,320.4166667,0,0,12.45301048,214,3321201,51.05822096,0
8/1/2000,5813,11529.91736,12480,24753.71901,12480,24753.71901,0,0,65.39533711,0,1,5,0,0,0,0,3.074166667,147.0008893,33.11770833,91.611875,300,0,0,14.19324334,285,3307412,50.22606508,0
8/2/2000,5849,11601.32231,12233,24263.80165,12233,24263.80165,0,0,65.92084635,0,0,5,0,0,0,0,2.314583333,306.9699679,31.98625,89.57525,303,0,0,15.92861405,298,3294158,50.12239349,0
8/3/2000,6267,12430.41322,12005,23811.57025,12005,23811.57025,0,0,65.4454495,0,1,4,0,0,0,0,2.465,145.7821278,29.56416667,85.2155,309.1666667,0,0,12.17396135,333,3282116,51.10755205,0
8/4/2000,5027,9970.909091,11404,22619.50413,11404,22619.50413,0,0,65.18327165,0,1,4,0,0,0,0,2.058333333,82.99560454,27.25,81.05,313.0833333,0,0,9.37134748,297,3268879,51.23085506,0
8/5/2000,1504,2983.140496,12017,23835.3719,12017,23835.3719,0,0,65.09359101,0,0,5,0,0,0,0,2.292916667,89.31170482,29.21541667,84.58775,320.25,0,0,11.02815977,246,3247539,50.44413605,0
8/6/2000,1756,3482.975207,11671,23149.09091,11671,23149.09091,0,0,65.10418867,0,0,5,0,0,0,0,2.014583333,72.96444876,29.39625,84.91325,319.875,0,0,12.85117946,315,3227247,50.11587195,0
8/7/2000,5605,11117.35537,11473,22756.36364,11473,22756.36364,0,0,65.41603119,0,1,4,0,0,0,0,3.000833333,541.606147,27.09541667,80.77175,285.625,0,0,14.66661864,258,3215097,50.81233737,0
8/8/2000,4699,9320.330579,9086,18021.81818,9086,18021.81818,0,0,65.65001055,0,0,5,0,0,0,0,2.807916667,239.5031037,26.1,78.98,318.9583333,0,0,12.70399154,272,3205856,50.76609781,0
8/9/2000,4884,9687.272727,9181,18210.24793,9181,18210.24793,0,0,65.19740347,0,0,5,0,0,0,0,2.657083333,305.9700192,25.77104167,78.387875,318.9583333,0,0,10.69349598,243,3196851,49.93763099,0
8/10/2000,5090,10095.86777,9064,17978.18182,9064,17978.18182,0,0,65.72983157,0,0,3,2,0,0,0,2.379166667,149.0168124,23.3075,73.9535,317.7083333,0,0,9.609420849,319,3188335,49.44262079,0
8/11/2000,4923,9764.628099,9078,18005.95041,9078,18005.95041,0,0,65.67349115,0,0,5,2,0,0,0,1.542916667,2.100125026,26.13666667,79.046,316.8333333,0,0,8.12520936,243,3179611,49.23805512,0
8/12/2000,3159,6265.785124,8883,17619.17355,8883,17619.17355,0,0,65.41070698,0,0,5,1,0,0,0,2.122291667,93.88022811,27.239375,81.030875,313.0833333,0,0,9.249053317,221,3167820,49.35745586,0
8/13/2000,2080,4125.619835,8663,17182.80992,8663,17182.80992,0,0,64.09063187,0,0,5,1,0,0,0,1.735416667,88.69759256,26.90708333,80.43275,316.5833333,0,0,7.157487105,276,3154216,49.45157153,0
8/14/2000,4264,8457.520661,9565,18971.90083,9565,18971.90083,0,0,63.83533644,0,0,5,1,0,0,0,2.250833333,143.794741,27.32833333,81.191,321,0,0,6.507518974,254,3143198,49.73963229,0
8/15/2000,3949,7832.727273,8830,17514.04959,8830,17514.04959,0,0,64.26870731,0,0,5,1,0,0,0,2.0575,13.3601141,27.47166667,81.449,316.0416667,0,0,6.861152196,295,3132931,49.57859085,0
8/16/2000,5364,10639.33884,7422,14721.32231,7422,14721.32231,0,0,64.51424532,0,0,5,2,0,0,0,2.03625,29.70196167,28.50958333,83.31725,316.625,0,0,7.132246406,295,3128264,49.54221654,0
8/17/2000,4506,8937.520661,7375,14628.09917,7375,14628.09917,0,0,64.884901,0,0,5,2,0,0,0,2.442916667,176.9691912,27.50041667,81.50075,309.2916667,0,0,6.119555596,308,3121963,49.38720708,0
8/18/2000,4286,8501.157025,6438,12769.58678,6438,12769.58678,0,0,64.27673024,0,0,4,2,0,0,0,2.421666667,208.9997904,24.76166667,76.571,313.7083333,0,0,5.446473773,308,3117084,49.31341554,0
8/19/2000,4934,9786.446281,7394,14665.78512,7394,14665.78512,0,0,64.84008277,0,0,3,2,0,0,0,2.315833333,171.0009001,24.04583333,75.2825,308.5833333,0,0,8.841968703,232,3111745,49.47643759,0
8/20/2000,3601,7142.479339,7609,15092.2314,7609,15092.2314,0,0,63.89956613,0,0,3,2,0,0,0,1.950416667,13.22209458,25.14083333,77.2535,294.0416667,0,0,8.547060725,205,3103388,49.57662344,0
